1268,108,438,164,6
1269,108,438,5973,6
1270,683,741,501,6
1271,683,741,2103,6
1272,683,741,5500,6
1273,683,741,27,6
1274,931,849,1683,6
1275,931,849,4753,6
1276,288,911,5868,6
1277,288,911,2419,6
1278,288,911,5560,6
1279,902,987,291,6
1280,902,987,3809,6
1281,902,987,2290,6
1282,725,485,5047,6
1283,725,485,3989,6
1284,725,485,1200,6
1285,879,268,3732,6
1286,879,268,978,6
1287,879,268,2867,6
1288,287,303,4125,6
1289,287,303,3882,6
1290,287,303,2066,6
1291,325,653,1485,6
1292,325,653,4336,6
1293,325,653,2880,6
1294,325,653,1750,6
1295,317,429,3609,7
1296,317,429,2138,7
1297,317,429,5309,7
1298,317,429,3251,7
1299,317,429,907,7
1300,767,861,1318,7
1301,767,861,3264,7
1302,767,861,4166,7
1303,767,861,4210,7
1304,767,861,4975,7
1305,767,861,1569,7
1306,767,861,1413,7
1307,767,861,3968,7
1308,783,993,3395,7
1309,783,993,2128,7
1310,615,733,3171,7
1311,615,733,3408,7
1312,430,5,5755,7
1313,430,5,2637,7
1314,430,5,4743,7
1315,615,223,265,7
1316,615,223,4772,7
1317,615,223,5514,7
1318,619,72,1987,7
1319,404,220,2337,7
1320,404,220,481,7
1321,404,220,1859,7
1322,404,220,4256,7
1323,404,220,742,7
1324,85,807,4417,7
1325,85,807,2220,7
1326,85,807,3853,7
1327,85,807,3558,7
1328,85,807,5217,7
1329,358,444,2699,7
1330,358,444,4251,7
1331,358,444,5977,7
1332,97,987,1059,7
1333,393,320,30,7
1334,393,320,3924,7
1335,393,320,2333,7
1336,393,320,2287,7
1337,623,843,2507,7
1338,623,843,2758,7
1339,623,843,3876,7
1340,623,843,4948,7
1341,623,843,711,7
1342,648,66,579,7
1343,648,66,5870,7
1344,648,66,534,7
1345,286,567,3902,7
1346,286,567,482,7
1347,286,567,5625,7
1348,286,567,70,7
1349,824,645,922,7
1350,824,645,5980,7
1351,904,88,892,7
1352,904,88,2019,7
1353,362,546,4786,7
1354,362,546,3662,7
1355,641,10,288,7
1356,641,10,3732,7
1357,641,10,3906,7
1358,641,10,943,7
1359,641,10,4322,7
1360,641,10,4725,7
1361,134,556,2927,7
1362,134,556,5677,7
1363,134,556,3409,7
1364,134,556,2403,7
1365,134,556,720,7
1366,758,384,2198,7
1367,758,384,1357,7
1368,758,384,2958,7
1369,758,384,1173,7
1370,758,384,4440,7
1371,59,163,1013,7
1372,59,163,1180,7
1373,59,163,2141,7
1374,59,163,1642,7
1375,966,314,170,7
1376,966,314,4978,7
1377,966,314,5713,7
1378,74,372,1423,7
1379,74,372,3880,7
1380,74,372,4762,7
1381,74,372,99,7
1382,74,372,5205,7
1383,74,372,5997,7
1384,141,910,4524,7
1385,141,910,4565,7
1386,141,910,5694,7
1387,141,910,3951,7
1388,232,919,3849,7
1389,232,919,4412,7
1390,232,919,201,7
1391,232,919,5471,7
1392,232,919,3246,7
1393,391,180,1618,7
1394,391,180,3229,7
1395,391,180,3238,7
1396,391,180,2332,7
1397,803,592,5790,7
1398,803,592,4709,7
1399,786,108,4428,7
1400,786,108,3956,7
1401,786,108,1703,7
1402,786,108,4443,7
1403,786,108,4079,7
1404,786,108,2709,7
1405,555,534,4573,7
1406,555,534,2744,7
1407,555,534,478,7
1408,555,534,4356,7
1409,555,534,3393,7
1410,767,379,182,7
1411,767,379,4386,7
1412,7,691,4581,7
1413,7,691,5592,7
1414,7,691,2497,7
1415,7,691,4097,7
1416,7,691,1943,7
1417,7,691,3561,7
1418,7,691,1993,7
1419,791,679,2522,7
1420,791,679,3697,7
1421,791,679,3827,7
1422,144,891,3278,7
1423,144,891,4921,7
1424,144,891,5279,7
1425,2,59,3585,7
1426,2,59,4252,7
1427,2,59,4907,7
1428,2,59,5708,7
1429,2,59,2144,7
1430,166,179,4086,7
1431,166,179,3070,7
1432,247,204,5075,7
1433,247,204,4861,7
1434,247,204,2332,7
1435,247,204,3892,7
1436,247,204,4381,7
1437,215,857,920,7
1438,215,857,2732,7
1439,215,857,1392,7
1440,799,718,5515,7
1441,799,718,82,7
1442,799,718,2046,7
1443,799,718,451,7
1444,596,485,3282,7
1445,130,850,4962,7
1446,130,850,784,7
1447,130,850,2449,7
1448,535,41,1130,7
1449,682,965,5025,7
1450,682,965,4884,7
1451,682,965,5430,7
1452,682,965,690,7
1453,763,472,5788,7
1454,763,472,1503,7
1455,763,472,1793,7
1456,763,472,3607,7
1457,905,39,4660,7
1458,905,39,3961,7
1459,905,39,2217,7
1460,928,618,5658,7
1461,928,618,1560,7
1462,928,618,1469,7
1463,928,618,2305,7
1464,928,618,85,7
1465,736,552,444,7
1466,736,552,353,7
1467,736,552,885,7
1468,736,552,5642,7
1469,253,654,379,7
1470,253,654,5987,7
1471,496,709,3360,7
1472,496,709,5553,7
1473,496,709,2032,7
1474,496,709,1624,7
1475,935,474,5546,7
1476,935,474,4042,7
1477,935,474,666,7
1478,714,113,1438,7
1479,714,113,4879,7
1480,714,113,728,7
1481,714,113,746,7
1482,714,113,1886,7
1483,633,297,833,7
1484,423,784,2592,7
1485,423,784,3067,7
1486,423,784,2328,7
1487,423,784,4044,7
1488,987,544,3648,7
1489,987,544,4302,7
1490,987,544,870,7
1491,987,544,2891,7
1492,987,544,1786,7
1493,298,207,5593,7
1494,298,207,4516,7
1495,821,140,1354,7
1496,821,140,752,7
1497,821,140,1753,7
1498,821,140,3215,7
1499,821,140,3306,7
1500,44,245,110,7
1501,44,245,1207,7
1502,44,245,4460,7
1503,44,245,3649,7
1504,748,524,3624,7
1505,748,524,5181,7
1506,748,524,1968,7
1507,748,524,1269,7
1508,290,948,1074,7
1509,464,24,1000,8
1510,464,24,3509,8
1511,464,24,1855,8
1512,464,24,2793,8
1513,142,652,400,8
1514,142,652,437,8
1515,142,652,3720,8
1516,164,434,3665,8
1517,164,434,1250,8
1518,164,434,3773,8
1519,164,434,1049,8
1520,258,199,4995,8
1521,258,199,2603,8
1522,715,862,1214,8
1523,715,862,2031,8
1524,483,891,1025,8
1525,483,891,2607,8
1526,483,891,5998,8
1527,962,59,4328,8
1528,962,59,3258,8
1529,962,59,4468,8
1530,648,539,885,8
1531,648,539,1112,8
1532,648,539,3517,8
1533,648,539,3919,8
1534,138,648,3485,8
1535,138,648,5122,8
1536,138,648,1964,8
1537,138,648,2300,8
1538,851,162,469,8
1539,851,162,1302,8
1540,609,390,4326,8
1541,609,390,4969,8
1542,609,390,3743,8
1543,629,287,5359,8
1544,629,287,2422,8
1545,629,287,681,8
1546,303,297,2866,8
1547,303,297,3902,8
1548,303,297,1381,8
1549,303,297,1697,8
1550,303,297,1397,8
1551,147,513,4076,8
1552,147,513,1358,8
1553,147,513,3653,8
1554,400,301,847,8
1555,400,301,4979,8
1556,400,301,2844,8
1557,400,301,2323,8
1558,56,33,1198,8
1559,56,33,4937,8
1560,56,33,5595,8
1561,8,893,1513,8
1562,8,893,2624,8
1563,8,893,2269,8
1564,8,893,2850,8
1565,754,855,2934,8
1566,754,855,5736,8
1567,754,855,2204,8
1568,902,444,823,8
1569,902,444,4982,8
1570,902,444,5933,8
1571,902,444,1272,8
1572,902,444,143,8
1573,477,608,2574,8
1574,477,608,4827,8
1575,477,608,5819,8
1576,532,56,4784,8
1577,532,56,5741,8
1578,532,56,3622,8
1579,566,990,5228,8
1580,566,990,1972,8
1581,287,164,1229,8
1582,287,164,3312,8
1583,287,164,2090,8
1584,287,164,4007,8
1585,339,469,1233,8
1586,339,469,2898,8
1587,339,469,141,8
1588,557,92,4042,8
1589,557,92,85,8
1590,597,249,4711,8
1591,597,249,2767,8
1592,597,249,3373,8
1593,597,249,5906,8
1594,609,779,4108,8
1595,609,779,4924,8
1596,609,779,4120,8
1597,609,779,584,8
1598,609,779,3650,8
1599,609,779,1562,8
1600,609,779,5749,8
1601,750,554,1791,8
1602,750,554,2442,8
1603,750,554,3873,8
1604,825,315,5095,8
1605,825,315,3236,8
1606,825,315,4583,8
1607,825,315,691,8
1608,825,315,583,8
1609,922,358,1719,8
1610,922,358,247,8
1611,173,630,1216,8
1612,173,630,937,8
1613,173,630,3826,8
1614,173,630,3225,8
1615,173,630,5865,8
1616,368,539,803,8
1617,368,539,3814,8
1618,368,539,2730,8
1619,368,539,3869,8
1620,368,539,13,8
1621,368,539,2344,8
1622,586,186,4247,8
1623,586,186,259,8
1624,60,403,3773,8
1625,60,403,2916,8
1626,235,294,5924,8
1627,235,294,5654,8
1628,235,294,1760,8
1629,235,294,4220,8
1630,432,922,2832,8
1631,559,715,3775,8
1632,559,715,741,8
1633,141,33,2766,8
1634,141,33,5855,8
1635,141,33,878,8
1636,141,33,632,8
1637,141,33,116,8
1638,833,350,733,8
1639,833,350,4598,8
1640,833,350,4012,8
1641,833,350,5895,8
1642,833,350,2633,8
1643,833,350,5652,8
1644,833,350,1715,8
1645,833,350,2109,8
1646,833,350,3312,8
1647,933,902,668,8
1648,933,902,3365,8
1649,933,902,120,8
1650,933,902,93,8
1651,342,103,3977,8
1652,342,103,1331,8
1653,342,103,4384,8
1654,342,103,4439,8
1655,446,609,1413,8
1656,446,609,1116,8
1657,363,301,779,8
1658,363,301,386,8
1659,363,301,4395,8
1660,283,912,5073,8
1661,283,912,5756,8
1662,283,912,3043,8
1663,283,912,1447,8
1664,283,912,5942,8
1665,638,250,4766,8
1666,638,250,4819,8
1667,638,250,5717,8
1668,638,250,5384,8
1669,800,904,5141,8
1670,800,904,2077,8
1671,800,904,2018,8
1672,317,475,1860,8
1673,317,475,609,8
1674,317,475,295,8
1675,317,475,3044,8
1676,265,803,5624,8
1677,265,803,3619,8
1678,265,803,2916,8
1679,265,803,4440,8
1680,265,803,3946,8
1681,265,803,4791,8
1682,265,803,5900,8
1683,718,31,156,8
1684,718,31,4970,8
1685,658,975,758,8
1686,658,975,3287,8
1687,658,975,4060,8
1688,697,290,3319,8
1689,697,290,4562,8
1690,697,290,4551,8
1691,697,290,5401,8
1692,904,309,3461,8
1693,904,309,1856,8
1694,904,309,2593,8
1695,904,309,2315,8
1696,421,487,1166,8
1697,421,487,3078,8
1698,421,487,2035,8
1699,150,139,3533,8
1700,150,139,2114,8
1701,150,139,1956,8
1702,666,559,3271,8
1703,666,559,2724,8
1704,666,559,3348,8
1705,203,234,2964,8
1706,203,234,3522,8
1707,203,234,5587,8
1708,241,822,1896,8
1709,241,822,4043,8
1710,241,822,1527,8
1711,241,822,2531,8
1712,241,822,2623,8
1713,241,822,3082,8
1714,724,411,5570,8
1715,724,411,5807,8
1716,724,411,857,8
1717,724,411,5857,8
1718,224,457,748,8
1719,224,457,3164,8
1720,224,457,5988,8
1721,224,457,2334,8
1722,517,361,1154,8
1723,517,361,727,8
1724,517,361,5177,8
1725,517,361,1951,8
1726,517,361,1298,8
1727,517,361,3496,8
1728,917,358,1557,8
1729,917,358,5236,8
1730,917,358,3562,8
1731,917,358,1773,8
1732,917,358,4615,8
1733,917,358,3663,8
1734,735,412,4766,8
1735,735,412,408,8
1736,735,412,1099,8
1737,135,295,2446,9
1738,135,295,1861,9
1739,219,939,258,9
1740,219,939,5690,9
1741,219,939,2138,9
1742,219,939,3886,9
1743,473,798,3022,9
1744,247,443,5080,9
1745,247,443,758,9
1746,247,443,597,9
1747,446,148,223,9
1748,446,148,4426,9
1749,446,148,1645,9
1750,446,148,3688,9
1751,469,497,1967,9
1752,469,497,3628,9
1753,469,497,1066,9
1754,469,497,4894,9
1755,53,996,3507,9
1756,53,996,132,9
1757,53,996,3070,9
1758,53,996,5089,9
1759,53,996,4039,9
1760,53,996,2057,9
1761,614,915,3446,9
1762,614,915,715,9
1763,614,915,4390,9
1764,614,915,1888,9
1765,614,915,3521,9
1766,614,915,3670,9
1767,792,150,343,9
1768,792,150,5751,9
1769,792,150,2272,9
1770,167,71,2419,9
1771,167,71,3660,9
1772,167,71,2244,9
1773,116,228,202,9
1774,116,228,5104,9
1775,116,228,3220,9
1776,116,228,3023,9
1777,341,536,292,9
1778,830,40,5036,9
1779,830,40,2686,9
1780,830,40,2507,9
1781,284,823,2829,9
1782,284,823,1791,9
1783,284,823,910,9
1784,1000,315,3966,9
1785,1000,315,3518,9
1786,823,315,2704,9
1787,4,200,1947,9
1788,4,200,91,9
1789,4,200,1269,9
1790,4,200,749,9
1791,4,200,5697,9
1792,362,759,3548,9
1793,362,759,2908,9
1794,362,759,2827,9
1795,362,759,4428,9
1796,913,448,921,9
1797,655,406,4692,9
1798,655,406,1963,9
1799,655,406,356,9
1800,770,485,490,9
1801,770,485,207,9
1802,770,485,5336,9
1803,416,206,407,9
1804,416,206,4272,9
1805,416,206,4190,9
1806,587,287,3810,9
1807,198,146,4962,9
1808,80,552,663,9
1809,80,552,5966,9
1810,80,552,65,9
1811,80,552,922,9
1812,866,280,461,9
1813,866,280,3723,9
1814,665,849,5874,9
1815,799,878,3654,9
1816,799,878,5463,9
1817,799,878,3409,9
1818,637,587,5939,9
1819,637,587,4319,9
1820,637,587,3995,9
1821,494,44,5525,9
1822,494,44,98,9
1823,386,163,5052,9
1824,386,163,4627,9
1825,386,163,2409,9
1826,386,163,238,9
1827,386,163,4980,9
1828,386,163,1577,9
1829,386,163,3270,9
1830,902,34,5359,9
1831,353,535,312,9
1832,353,535,1579,9
1833,764,250,668,9
1834,764,250,4044,9
1835,764,250,1234,9
1836,764,250,720,9
1837,764,250,1317,9
1838,764,250,641,9
1839,90,462,5580,9
1840,504,215,1021,9
1841,504,215,3706,9
1842,504,215,5425,9
1843,800,808,1620,9
1844,800,808,1122,9
1845,800,808,4412,9
1846,800,808,2399,9
1847,800,808,5302,9
1848,800,808,4328,9
1849,800,808,5930,9
1850,800,808,5662,9
1851,249,155,2437,9
1852,249,155,729,9
1853,923,483,3862,9
1854,923,483,1125,9
1855,923,483,367,9
1856,923,483,3582,9
1857,228,723,3928,9
1858,228,723,2614,9
1859,228,723,2905,9
1860,97,6,5503,9
1861,97,6,5627,9
1862,97,6,4603,9
1863,517,664,2635,9
1864,517,664,632,9
1865,517,664,3706,9
1866,514,504,2353,9
1867,670,748,4063,9
1868,670,748,1322,9
1869,670,748,1913,9
1870,670,748,2378,9
1871,670,748,585,9
1872,670,748,565,9
1873,704,206,4325,9
1874,704,206,345,9
1875,704,206,2658,9
1876,704,206,4977,9
1877,704,206,4176,9
1878,225,742,2681,9
1879,583,700,1961,9
1880,583,700,3718,9
1881,583,700,847,9
1882,583,700,2962,9
1883,487,302,4440,9
1884,487,302,4340,9
1885,487,302,3011,9
1886,487,302,2142,9
1887,487,302,1515,9
1888,487,302,1763,9
1889,487,302,1518,9
1890,763,274,3674,9
1891,763,274,1863,9
1892,763,274,95,9
1893,763,274,3166,9
1894,763,274,70,9
1895,334,76,1752,9
1896,334,76,283,9
1897,334,76,3251,9
1898,334,76,4336,9
1899,334,76,1420,9
1900,334,76,5786,9
1901,657,229,5758,9
1902,617,59,3983,9
1903,617,59,5139,9
1904,617,59,3376,9
1905,617,59,4904,9
1906,112,58,723,9
1907,112,58,4426,9
1908,112,58,5182,9
1909,112,58,2180,9
1910,112,58,584,9
1911,953,408,2907,9
1912,953,408,2709,9
1913,953,408,1135,9
1914,985,78,758,9
1915,985,78,3968,9
1916,985,78,2288,9
1917,465,487,5231,9
1918,465,487,3088,9
1919,465,487,5441,9
1920,190,18,1397,9
1921,190,18,4871,9
1922,733,82,3321,9
1923,733,82,2779,9
1924,733,82,5162,9
1925,193,298,975,9
1926,193,298,2619,9
1927,193,298,4446,9
1928,193,298,1062,9
1929,193,298,2789,9
1930,193,298,929,9
1931,869,236,2515,9
1932,869,236,4692,9
1933,869,236,1452,9
1934,869,236,4189,9
1935,869,236,5542,9
1936,869,236,4195,9
1937,302,774,2972,9
1938,302,774,2592,9
1939,302,774,4449,9
1940,302,774,3554,9
1941,302,774,940,9
1942,302,774,3664,9
1943,302,774,5895,9
1944,302,774,5145,9
1945,58,39,2337,9
1946,873,348,5233,9
1947,873,348,354,9
1948,873,348,1833,9
1949,287,687,1965,9
1950,287,687,5270,9
1951,30,203,1865,9
1952,30,203,1075,9
1953,30,203,5211,9
1954,30,203,1035,9
1955,30,203,2006,9
1956,694,102,4,9
1957,141,408,756,9
1958,141,408,3609,9
1959,884,507,406,9
1960,884,507,919,9
1961,884,507,3054,9
1962,82,238,3675,9
1963,82,238,2510,9
1964,82,238,1398,9
1965,310,239,5175,10
1966,310,239,1832,10
1967,310,239,3194,10
1968,310,239,1324,10
1969,625,751,4104,10
1970,625,751,1920,10
1971,625,751,880,10
1972,341,44,2719,10
1973,341,44,275,10
1974,41,513,4094,10
1975,41,513,1028,10
1976,598,858,4315,10
1977,598,858,5740,10
1978,598,858,3637,10
1979,655,451,5618,10
1980,655,451,5283,10
1981,655,451,5331,10
1982,655,451,1496,10
1983,655,451,2397,10
1984,843,349,1334,10
1985,843,349,637,10
1986,843,349,5987,10
1987,843,349,5810,10
1988,10,327,4807,10
1989,10,327,734,10
1990,211,90,1031,10
1991,211,90,2470,10
1992,211,90,5446,10
1993,211,90,5212,10
1994,387,713,1354,10
1995,387,713,2278,10
1996,882,714,4373,10
1997,882,714,1711,10
1998,882,714,52,10
1999,882,714,2182,10
2000,882,714,5109,10
2001,811,593,4103,10
2002,811,593,3971,10
2003,811,593,5752,10
2004,811,593,5395,10
2005,811,593,603,10
2006,225,382,22,10
2007,225,382,4061,10
2008,225,382,4793,10
2009,574,233,286,10
2010,574,233,4249,10
2011,574,233,1971,10
2012,910,879,1697,10
2013,910,879,918,10
2014,910,879,1885,10
2015,910,879,1033,10
2016,910,879,114,10
2017,910,879,5576,10
2018,910,879,3740,10
2019,910,879,1569,10
2020,91,28,615,10
2021,91,28,4548,10
2022,487,538,5437,10
2023,487,538,2295,10
2024,487,538,1597,10
2025,487,538,2441,10
2026,487,538,5446,10
2027,487,538,5818,10
2028,487,538,984,10
2029,498,873,1933,10
2030,498,873,5625,10
2031,498,873,1685,10
2032,77,750,3060,10
2033,77,750,4556,10
2034,77,750,2885,10
2035,77,750,5364,10
2036,297,78,3106,10
2037,297,78,2847,10
2038,297,78,3147,10
2039,297,78,3893,10
2040,961,951,5893,10
2041,961,951,3389,10
2042,961,951,2746,10
2043,961,951,5224,10
2044,468,679,1883,10
2045,468,679,5799,10
2046,468,679,1306,10
2047,367,328,418,10
2048,367,328,3790,10
2049,367,328,4403,10
2050,367,328,4594,10
2051,367,328,4486,10
2052,367,328,4363,10
2053,941,883,1055,10
2054,941,883,356,10
2055,941,883,3411,10
2056,941,883,4381,10
2057,941,883,2949,10
2058,941,883,82,10
2059,805,129,4411,10
2060,805,129,4828,10
2061,805,129,4174,10
2062,805,129,2701,10
2063,805,129,1171,10
2064,805,129,2659,10
2065,29,239,3809,10
2066,29,239,4041,10
2067,29,239,2466,10
2068,29,239,5479,10
2069,29,239,4606,10
2070,893,771,2919,10
2071,893,771,2132,10
2072,893,771,4640,10
2073,893,771,964,10
2074,878,958,17,10
2075,878,958,1564,10
2076,878,958,5773,10
2077,878,958,2986,10
2078,878,958,638,10
2079,878,958,3344,10
2080,115,463,548,10
2081,115,463,2399,10
2082,115,463,50,10
2083,115,463,5592,10
2084,414,236,2,10
2085,414,236,5626,10
2086,414,236,1093,10
2087,867,276,3951,10
2088,867,276,1126,10
2089,867,276,5368,10
2090,536,470,4105,10
2091,536,470,275,10
2092,536,470,4001,10
2093,112,57,3033,10
2094,112,57,1935,10
2095,112,57,2675,10
2096,112,57,5986,10
2097,385,537,1980,10
2098,385,537,865,10
2099,385,537,4434,10
2100,417,526,4691,10
2101,417,526,3599,10
2102,417,526,5499,10
2103,417,526,2826,10
2104,417,526,2417,10
2105,417,526,4002,10
2106,804,164,2950,10
2107,804,164,1874,10
2108,804,164,4584,10
2109,804,164,3942,10
2110,207,5,3472,10
2111,207,5,5020,10
2112,207,5,5958,10
2113,852,685,1501,10
2114,852,685,7,10
2115,116,965,5647,10
2116,116,965,162,10
2117,116,965,735,10
2118,116,965,1330,10
2119,116,965,4914,10
2120,116,965,3231,10
2121,78,40,3054,10
2122,78,40,4631,10
2123,147,647,475,10
2124,147,647,4186,10
2125,147,647,5204,10
2126,147,647,2593,10
2127,538,997,5033,10
2128,538,997,3960,10
2129,669,774,3127,10
2130,669,774,5685,10
2131,669,774,5046,10
2132,113,336,4771,10
2133,113,336,9,10
2134,840,159,4797,10
2135,840,159,2367,10
2136,840,159,4836,10
2137,840,159,3056,10
2138,840,159,1103,10
2139,840,159,5469,10
2140,840,159,3793,10
2141,843,904,4670,10
2142,843,904,5249,10
2143,381,86,708,10
2144,381,86,1523,10
2145,381,86,4804,10
2146,381,86,1498,10
2147,117,146,4390,10
2148,117,146,2085,10
2149,117,146,2868,10
2150,143,443,3471,10
2151,240,130,3667,10
2152,240,130,5152,10
2153,240,130,4581,10
2154,625,833,3093,10
2155,625,833,1525,10
2156,625,833,1157,10
2157,937,482,4885,10
2158,937,482,882,10
2159,937,482,4208,10
2160,623,185,2059,10
2161,623,185,3243,10
2162,623,185,4927,10
2163,380,617,2165,10
2164,380,617,4095,10
2165,380,617,1700,10
2166,380,617,5838,10
2167,648,76,3973,10
2168,648,76,2883,10
2169,648,76,5833,10
2170,648,76,499,10
2171,648,76,1948,10
2172,746,987,4446,10
2173,746,987,5985,10
2174,746,987,1838,10
2175,746,987,3932,10
2176,746,987,4852,10
2177,833,40,4067,10
2178,833,40,124,10
2179,543,251,5977,10
2180,543,251,2337,10
2181,543,251,5939,10
2182,533,445,2783,10
2183,533,445,4174,10
2184,533,445,4385,10
2185,533,445,1243,10
2186,533,445,5826,10
2187,86,49,2988,10
2188,86,49,1,10
2189,86,49,5016,10
2190,710,458,1765,10
2191,710,458,3483,10
2192,710,458,1045,10
2193,73,493,471,10
2194,73,493,506,10
2195,73,493,4731,10
2196,543,581,2856,10
2197,543,581,2016,10
2198,543,581,2474,10
2199,199,408,4173,10
2200,199,408,5406,10
2201,199,408,5908,10
2202,199,408,5327,10
2203,199,408,2746,10
2204,199,408,1223,10
2205,199,408,2348,10
2206,950,971,3838,10
2207,950,971,4806,10
2208,950,971,5414,10
2209,950,971,2991,10
2210,950,971,5901,10
2211,950,971,3893,10
2212,155,12,5190,10
2213,155,12,5243,10
2214,155,12,1414,10
2215,155,12,1267,10
2216,155,12,4007,10
2217,155,12,2920,10
2218,727,121,2243,10
2219,727,121,1850,10
2220,727,121,2290,10
2221,727,121,5945,10
2222,158,982,4158,10
2223,703,703,2960,10
2224,703,703,908,10
2225,703,703,5915,10
2226,703,703,1779,10
2227,275,736,2,10
2228,275,736,4143,10
2229,275,736,1631,10
2230,275,736,3851,10
2231,604,447,3203,10
2232,604,447,338,10
2233,604,447,85,10
2234,396,19,4523,10
2235,396,19,196,10
2236,396,19,4327,10
2237,396,19,3229,10
2238,396,19,920,10
2239,396,19,2746,10
2240,787,397,2431,10
2241,787,397,2472,10
2242,460,83,851,10
2243,460,83,1015,10
2244,460,83,3919,10
2245,460,83,5953,10
2246,460,83,1524,10
2247,460,83,2567,10
2248,460,83,3513,10
