41524,1,402,9152
41525,2,3015,9152
41526,3,5214,9152
41527,1,4659,9152
41528,2,279,9152
41529,2,4033,9152
41530,1,899,9153
41531,3,1760,9153
41532,1,2212,9156
41533,1,1512,9156
41534,1,156,9156
41535,2,5364,9156
41536,2,1588,9156
41537,3,5147,9156
41538,3,1282,9156
41539,1,1247,9156
41540,1,4900,9156
41541,1,3485,9156
41542,2,5866,9156
41543,2,5569,9156
41544,3,5179,9156
41545,3,2872,9157
41546,1,4953,9157
41547,1,1074,9157
41548,3,4791,9157
41549,1,4151,9157
41550,3,66,9160
41551,1,2325,9160
41552,1,2202,9160
41553,3,2617,9160
41554,2,2676,9160
41555,2,3433,9160
41556,3,4305,9160
41557,3,2485,9160
41558,2,1538,9164
41559,1,5398,9164
41560,1,1605,9164
41561,3,5209,9164
41562,3,5147,9164
41563,2,4555,9164
41564,1,2994,9164
41565,3,559,9164
41566,2,1319,9164
41567,1,3039,9164
41568,1,1859,9164
41569,1,5047,9164
41570,2,5869,9164
41571,1,3807,9164
41572,3,127,9164
41573,2,4631,9164
41574,1,3997,9165
41575,3,4738,9165
41576,1,3588,9165
41577,2,2257,9166
41578,2,2283,9166
41579,2,1610,9166
41580,2,2600,9168
41581,1,759,9168
41582,2,2421,9168
41583,3,4780,9168
41584,2,3306,9168
41585,1,3326,9168
41586,2,4698,9168
41587,2,1848,9170
41588,1,148,9170
41589,1,5151,9170
41590,3,4015,9170
41591,2,331,9170
41592,2,4543,9170
41593,1,3285,9170
41594,3,3214,9170
41595,3,5684,9172
41596,1,4311,9172
41597,2,1943,9172
41598,1,3356,9172
41599,3,1956,9172
41600,3,1366,9172
41601,2,3564,9172
41602,1,1585,9172
41603,2,1733,9172
41604,3,3820,9174
41605,1,1982,9174
41606,1,4390,9174
41607,3,2106,9174
41608,2,619,9174
41609,1,3908,9174
41610,1,1588,9174
41611,3,4485,9174
41612,2,1017,9174
41613,1,1968,9174
41614,1,1399,9176
41615,3,3244,9176
41616,1,2619,9176
41617,1,1527,9176
41618,2,4923,9176
41619,3,3705,9176
41620,3,5490,9176
41621,1,5731,9176
41622,3,3084,9176
41623,3,2686,9176
41624,3,70,9177
41625,2,278,9177
41626,2,437,9177
41627,1,792,9177
41628,1,5598,9177
41629,2,217,9186
41630,1,3224,9186
41631,3,1970,9186
41632,2,5885,9186
41633,1,4877,9186
41634,1,5398,9186
41635,1,2641,9186
41636,1,584,9186
41637,3,4643,9186
41638,1,553,9186
41639,1,4140,9186
41640,2,5873,9186
41641,3,237,9186
41642,1,651,9186
41643,3,4739,9186
41644,3,2395,9186
41645,3,2813,9186
41646,2,2511,9186
41647,2,2950,9186
41648,3,5226,9186
41649,1,492,9186
41650,1,2428,9186
41651,1,4795,9186
41652,3,5364,9186
41653,1,684,9186
41654,3,495,9186
41655,1,3609,9186
41656,1,2613,9186
41657,2,2700,9186
41658,1,3628,9186
41659,2,2163,9186
41660,3,2848,9186
41661,2,2167,9186
41662,1,4607,9186
41663,2,5305,9186
41664,3,1088,9186
41665,1,2584,9186
41666,1,3106,9186
41667,1,2364,9186
41668,1,4462,9186
41669,3,1774,9186
41670,1,2342,9186
41671,2,3688,9186
41672,1,633,9186
41673,1,1872,9186
41674,3,1701,9187
41675,1,744,9187
41676,2,3080,9187
41677,2,5024,9187
41678,2,5638,9187
41679,3,4421,9187
41680,2,1248,9187
41681,1,3679,9187
41682,2,4710,9188
41683,1,5592,9188
41684,3,4101,9188
41685,1,2356,9188
41686,1,5254,9188
41687,3,5712,9189
41688,3,675,9190
41689,3,2516,9190
41690,1,1915,9190
41691,1,1786,9190
41692,3,4307,9190
41693,1,309,9193
41694,2,331,9193
41695,2,5601,9193
41696,1,3432,9193
41697,1,3034,9193
41698,2,1748,9193
41699,1,2434,9193
41700,2,4572,9193
41701,2,5411,9193
41702,3,271,9193
41703,3,1434,9193
41704,1,3893,9193
41705,1,4690,9194
41706,3,4153,9194
41707,3,2240,9194
41708,3,4157,9194
41709,3,3198,9194
41710,1,2167,9196
41711,1,5367,9196
41712,3,3341,9196
41713,3,5851,9196
41714,1,4406,9196
41715,2,1505,9196
41716,1,4722,9196
41717,3,3517,9196
41718,3,1934,9196
41719,1,513,9197
41720,2,1847,9197
41721,3,1145,9197
41722,2,4458,9197
41723,1,287,9197
41724,2,4809,9197
41725,2,5209,9197
41726,1,5648,9199
41727,2,1847,9199
41728,3,4474,9199
41729,2,2404,9199
41730,2,5340,9199
41731,3,142,9199
41732,1,129,9199
41733,3,2323,9199
41734,2,2558,9199
41735,3,5572,9199
41736,3,5895,9199
41737,3,4647,9201
41738,2,3413,9201
41739,1,2907,9201
41740,3,2289,9205
41741,3,953,9205
41742,2,546,9205
41743,1,3915,9205
41744,1,1676,9205
41745,3,5867,9205
41746,3,108,9205
41747,1,4630,9205
41748,1,2509,9205
41749,2,5293,9205
41750,2,4445,9205
41751,3,2546,9205
41752,1,2210,9205
41753,2,2291,9205
41754,1,1690,9205
41755,3,2606,9205
41756,2,5009,9205
41757,1,3171,9205
41758,3,4662,9205
41759,2,141,9208
41760,1,3784,9208
41761,1,2502,9208
41762,3,3533,9208
41763,2,4364,9208
41764,2,2542,9208
41765,3,1470,9208
41766,3,5558,9208
41767,1,2826,9208
41768,1,5726,9208
41769,3,5762,9208
41770,1,2999,9208
41771,3,4560,9208
41772,1,59,9208
41773,1,5757,9208
41774,3,285,9208
41775,3,5992,9210
41776,3,455,9210
41777,1,1650,9210
41778,2,1651,9210
41779,1,2952,9210
41780,3,4873,9210
41781,3,3083,9210
41782,3,3850,9210
41783,1,3522,9211
41784,3,726,9211
41785,1,2032,9211
41786,3,5590,9211
41787,1,4951,9211
41788,2,1727,9211
41789,1,1881,9211
41790,1,3465,9211
41791,3,2907,9213
41792,2,37,9213
41793,2,1457,9213
41794,3,5872,9213
41795,3,5247,9213
41796,2,2232,9213
41797,2,1098,9213
41798,1,50,9213
41799,2,5030,9214
41800,1,1215,9214
41801,1,2791,9214
41802,2,271,9214
41803,1,473,9214
41804,3,5386,9214
41805,2,844,9215
41806,2,109,9215
41807,2,4331,9215
41808,3,5884,9215
41809,1,478,9218
41810,1,2476,9218
41811,2,1073,9218
41812,1,3648,9218
41813,3,4327,9218
41814,1,5504,9218
41815,1,3330,9218
41816,3,4868,9218
41817,2,1935,9218
41818,3,1518,9221
41819,2,2521,9221
41820,2,4219,9221
41821,2,364,9221
41822,2,5638,9221
41823,2,5903,9221
41824,1,5891,9221
41825,2,1986,9221
41826,2,3455,9221
41827,2,587,9221
41828,1,3123,9221
41829,2,4634,9221
41830,3,1851,9222
41831,2,2692,9222
41832,3,2773,9223
41833,1,1498,9223
41834,2,626,9223
41835,2,3906,9223
41836,1,4339,9226
41837,2,885,9226
41838,3,5602,9226
41839,2,2222,9226
41840,2,3159,9226
41841,3,740,9226
41842,1,5881,9226
41843,3,3010,9226
41844,1,5055,9226
41845,3,3840,9226
41846,2,2087,9226
41847,2,3321,9226
41848,2,4645,9227
41849,3,1994,9227
41850,2,2589,9227
41851,2,4430,9227
41852,1,5500,9227
41853,2,2599,9230
41854,2,2172,9230
41855,3,55,9230
41856,3,183,9230
41857,2,148,9230
41858,1,5106,9230
41859,3,3697,9230
41860,2,2546,9230
41861,3,4664,9230
41862,2,606,9230
41863,1,1213,9230
41864,2,5109,9230
41865,2,3428,9230
41866,1,1966,9230
41867,2,2042,9230
41868,2,3197,9230
41869,2,2233,9232
41870,2,49,9232
41871,3,1390,9232
41872,1,1711,9232
41873,2,3000,9232
41874,1,5281,9235
41875,3,2038,9235
41876,3,2997,9235
41877,1,4354,9235
41878,1,1710,9235
41879,3,5040,9235
41880,3,5736,9235
41881,1,1029,9235
41882,3,5536,9235
41883,2,1556,9235
41884,1,4148,9235
41885,3,3066,9235
41886,2,5697,9235
41887,3,823,9235
41888,1,1382,9235
41889,3,1483,9235
41890,2,4078,9235
41891,3,1448,9235
41892,3,2374,9236
41893,2,1855,9236
41894,1,4958,9236
41895,2,3190,9236
41896,3,3662,9240
41897,3,3070,9240
41898,1,5043,9240
41899,2,4630,9240
41900,3,3489,9240
41901,2,4862,9240
41902,3,2255,9240
41903,3,3006,9240
41904,1,5058,9240
41905,2,3438,9240
41906,2,4692,9240
41907,3,4636,9240
41908,1,287,9240
41909,1,528,9240
41910,1,4472,9240
41911,2,1655,9240
41912,2,4799,9241
41913,1,3326,9241
41914,3,3899,9241
41915,1,874,9241
41916,2,4406,9241
41917,1,4695,9241
41918,1,1671,9241
41919,3,267,9242
41920,3,135,9242
41921,1,2884,9242
41922,1,5346,9242
41923,1,5997,9242
41924,2,881,9242
41925,3,2802,9249
41926,3,3059,9249
41927,3,2202,9249
41928,1,1447,9249
41929,1,499,9249
41930,2,3228,9249
41931,2,2817,9249
41932,3,4175,9249
41933,1,752,9249
41934,1,3262,9249
41935,3,5117,9249
41936,2,1911,9249
41937,2,1190,9249
41938,2,2920,9249
41939,3,2580,9249
41940,3,5617,9249
41941,1,5892,9249
41942,3,4295,9249
41943,1,4416,9249
41944,3,1230,9249
41945,3,4045,9249
41946,2,2215,9249
41947,2,3275,9249
41948,1,5442,9250
41949,2,5470,9250
41950,2,1319,9250
41951,2,933,9250
41952,2,2814,9251
41953,2,1865,9251
41954,2,53,9251
41955,3,698,9251
41956,3,1578,9251
41957,2,5620,9251
41958,2,1279,9251
41959,2,5320,9251
41960,2,77,9252
41961,3,1447,9252
41962,2,2412,9252
41963,3,1015,9252
41964,1,752,9252
41965,1,208,9252
41966,2,1211,9252
41967,1,4575,9255
41968,2,2872,9255
41969,3,1125,9255
41970,1,864,9255
41971,3,4901,9255
41972,3,3094,9255
41973,2,4275,9255
41974,2,4075,9255
41975,3,2309,9255
41976,1,2755,9255
41977,2,3630,9257
41978,1,79,9257
41979,3,1823,9257
41980,3,5290,9257
41981,2,1297,9257
41982,3,5707,9257
41983,3,178,9257
41984,3,1988,9257
41985,3,1400,9257
41986,1,1596,9257
41987,1,2109,9257
41988,1,5018,9257
41989,3,3272,9257
41990,3,5027,9258
41991,1,5494,9258
41992,3,4752,9258
41993,3,1347,9258
41994,2,4352,9258
41995,3,5648,9260
41996,3,618,9260
41997,1,1613,9260
41998,3,690,9260
41999,1,2471,9260
42000,2,3955,9260
42001,1,5484,9260
42002,2,665,9260
42003,1,404,9260
42004,1,1453,9261
42005,3,989,9261
42006,1,2240,9261
42007,1,401,9261
42008,1,2307,9261
42009,2,1347,9264
42010,1,5406,9264
42011,3,5305,9264
42012,2,3743,9264
42013,3,260,9264
42014,1,2017,9264
42015,3,4763,9264
42016,3,1057,9264
42017,1,1571,9264
42018,3,4077,9264
42019,1,5164,9265
42020,3,2634,9265
42021,2,3979,9265
42022,2,3077,9265
42023,1,867,9266
42024,1,5491,9266
42025,2,2032,9267
42026,2,3476,9267
42027,1,2596,9267
42028,2,4286,9267
42029,3,2285,9267
42030,3,1017,9267
42031,3,5601,9267
42032,2,5296,9270
42033,3,3779,9270
42034,3,549,9270
42035,1,634,9270
42036,1,1475,9270
42037,3,421,9270
42038,1,4840,9270
42039,3,2289,9270
42040,1,2069,9270
42041,3,354,9270
42042,2,5328,9273
42043,1,3544,9273
42044,1,3416,9273
42045,2,3628,9273
42046,1,249,9273
42047,3,3253,9273
42048,1,318,9273
42049,3,5762,9273
42050,1,5596,9273
42051,2,3099,9273
42052,1,3306,9273
42053,3,2916,9273
42054,1,5422,9273
42055,1,3490,9273
42056,3,5883,9273
42057,2,883,9273
42058,3,4064,9273
42059,3,2316,9273
42060,2,5126,9273
42061,1,2815,9274
42062,1,2422,9274
42063,2,5389,9274
42064,3,4144,9274
42065,1,3295,9277
42066,2,4232,9277
42067,1,3213,9277
42068,1,872,9277
42069,2,5269,9277
42070,2,3007,9277
42071,3,5661,9277
42072,1,3592,9277
42073,2,5703,9277
42074,1,5631,9277
42075,3,412,9277
42076,2,3019,9277
42077,1,461,9277
42078,1,5821,9277
42079,1,1498,9277
42080,3,4311,9277
42081,2,4411,9277
42082,2,3036,9277
42083,1,2352,9278
42084,2,5758,9278
42085,1,3389,9278
42086,2,1618,9278
42087,1,145,9280
42088,2,5756,9280
42089,1,2014,9280
42090,1,93,9280
42091,2,5918,9280
42092,1,4205,9280
42093,3,3234,9280
42094,3,1207,9281
42095,2,5994,9281
42096,1,1936,9281
42097,3,417,9281
42098,1,5565,9281
42099,3,1577,9281
42100,1,4230,9283
42101,1,5710,9283
42102,2,317,9283
42103,3,430,9283
42104,1,984,9283
42105,1,2728,9283
42106,1,5336,9283
42107,3,4295,9284
42108,2,3446,9284
42109,3,4684,9284
42110,3,1363,9284
42111,1,3006,9286
42112,1,3785,9286
42113,3,3805,9286
42114,1,5355,9286
42115,3,503,9286
42116,1,5,9286
42117,1,3496,9287
42118,2,848,9287
42119,3,1180,9287
42120,2,183,9287
42121,3,1452,9287
42122,1,1882,9287
42123,2,5040,9288
42124,3,5663,9289
42125,2,4002,9289
42126,2,1186,9289
42127,2,5607,9289
42128,1,1064,9289
42129,1,3001,9292
42130,1,431,9292
42131,3,2158,9292
42132,3,2181,9292
42133,3,2015,9292
42134,1,4028,9292
42135,1,5230,9292
42136,1,3370,9292
42137,2,1799,9292
42138,1,5931,9292
42139,2,4955,9292
42140,1,3327,9292
42141,2,349,9292
42142,2,3788,9292
42143,1,5886,9293
42144,2,4029,9293
42145,1,1800,9293
42146,1,766,9293
42147,1,3632,9296
42148,3,3628,9296
42149,1,2939,9296
42150,3,3936,9296
42151,3,180,9296
42152,2,5004,9298
42153,3,5825,9298
42154,2,2119,9298
42155,3,585,9298
42156,3,5173,9298
42157,2,653,9298
42158,1,752,9298
42159,3,2534,9298
42160,1,2721,9298
42161,1,4614,9298
42162,3,1047,9301
42163,3,4654,9301
42164,2,1736,9301
42165,3,1611,9301
42166,2,888,9301
42167,1,2112,9301
42168,3,5550,9301
42169,3,3291,9301
42170,2,2861,9301
42171,3,3426,9301
42172,3,4534,9301
42173,3,4342,9302
42174,3,2262,9304
42175,1,4519,9304
42176,1,3244,9304
42177,1,4708,9304
42178,1,5974,9304
42179,2,632,9304
42180,2,1496,9304
42181,2,634,9304
42182,3,4163,9304
42183,1,3126,9304
42184,1,1171,9304
42185,3,3185,9306
42186,2,334,9306
42187,2,3438,9306
42188,1,3668,9306
42189,2,2023,9306
42190,2,3400,9306
42191,3,748,9306
42192,3,3830,9306
42193,3,212,9306
42194,2,389,9306
42195,1,4211,9306
42196,2,1876,9308
42197,1,188,9308
42198,3,3042,9308
42199,2,1920,9308
42200,3,2684,9308
42201,3,12,9308
42202,3,4302,9308
42203,3,4653,9308
42204,2,1120,9308
42205,3,3018,9308
42206,3,2219,9308
42207,3,2439,9308
42208,1,2429,9308
42209,1,5921,9310
42210,1,50,9310
42211,3,5458,9310
42212,1,1179,9310
42213,2,4843,9310
42214,1,5108,9312
42215,3,814,9312
42216,3,3073,9312
42217,2,995,9312
42218,3,3527,9312
42219,1,2094,9312
42220,3,589,9312
42221,1,2109,9312
42222,1,221,9312
42223,1,5192,9313
42224,3,3005,9313
42225,2,2652,9313
42226,2,3260,9313
42227,1,1601,9313
42228,2,4444,9313
42229,2,5949,9313
42230,2,3927,9315
42231,1,539,9315
42232,2,3099,9315
42233,1,3775,9315
42234,3,3486,9315
42235,2,2623,9315
42236,1,4817,9315
42237,3,1812,9315
42238,2,4424,9315
42239,1,4689,9315
42240,2,1271,9316
42241,1,4019,9316
42242,2,4974,9316
42243,3,2460,9321
42244,2,5060,9321
42245,2,840,9321
42246,1,1555,9321
42247,2,2371,9321
42248,3,2374,9321
42249,3,2642,9321
42250,1,4809,9321
42251,2,4015,9321
42252,1,2705,9321
42253,2,409,9321
42254,3,255,9321
42255,3,3772,9321
42256,3,678,9321
42257,1,969,9321
42258,1,1244,9321
42259,2,5145,9321
42260,3,4819,9321
42261,1,3128,9322
42262,1,2033,9322
42263,1,2076,9322
42264,3,2236,9325
42265,3,1794,9325
42266,2,5024,9325
42267,1,1431,9325
42268,2,5176,9325
42269,2,1460,9325
42270,1,1226,9325
42271,2,3254,9325
42272,3,2961,9325
42273,2,829,9325
42274,2,678,9325
42275,1,5820,9325
42276,2,845,9325
42277,2,4931,9325
42278,1,1052,9325
42279,1,1402,9325
42280,3,138,9325
42281,3,1080,9326
42282,1,1137,9326
42283,3,5042,9326
42284,3,2712,9326
42285,2,1473,9326
42286,3,5372,9326
42287,3,947,9326
42288,3,5899,9327
42289,3,3706,9327
42290,3,67,9327
42291,3,4349,9327
42292,2,468,9327
42293,2,4536,9327
42294,1,4635,9327
42295,3,3200,9332
42296,3,485,9332
42297,3,5296,9332
42298,2,5469,9332
42299,2,3548,9332
42300,2,3542,9332
42301,1,3154,9332
42302,3,472,9332
42303,3,1533,9332
42304,3,1562,9332
42305,2,2719,9332
42306,3,2167,9333
42307,3,5673,9333
42308,1,3653,9333
42309,2,1160,9334
42310,2,3224,9334
42311,3,224,9334
42312,2,3485,9338
42313,1,2098,9338
42314,3,3689,9338
42315,3,1601,9338
42316,3,2382,9338
42317,2,3042,9338
42318,3,2872,9338
42319,2,394,9338
42320,3,4207,9338
42321,2,4460,9338
42322,1,3104,9338
42323,3,923,9338
42324,1,3949,9338
42325,1,762,9338
42326,3,4927,9338
42327,3,3518,9338
42328,3,1872,9338
42329,3,1139,9338
42330,2,552,9339
42331,1,1157,9339
42332,2,3388,9339
42333,1,4756,9339
42334,3,4491,9339
42335,3,2515,9340
42336,2,1628,9340
42337,3,2470,9340
42338,3,2923,9341
42339,2,691,9341
42340,3,2797,9341
42341,2,3482,9341
42342,1,5553,9341
42343,2,2675,9341
42344,2,353,9341
42345,2,2693,9341
42346,3,3777,9341
42347,1,3317,9344
42348,3,1977,9344
42349,3,88,9344
42350,3,1378,9344
42351,1,1907,9344
42352,1,133,9344
42353,3,482,9344
42354,3,2553,9344
42355,2,1895,9344
42356,1,4216,9344
42357,2,4751,9344
42358,2,3958,9345
42359,2,1317,9345
42360,1,2363,9345
42361,1,4325,9345
42362,1,3929,9345
42363,1,2109,9345
42364,1,5275,9346
42365,3,3264,9346
42366,2,1446,9346
42367,3,443,9346
42368,2,5466,9346
42369,2,2693,9349
42370,2,2677,9349
42371,1,202,9349
42372,1,3948,9349
42373,1,1711,9349
42374,1,2586,9349
42375,2,5244,9349
42376,1,288,9349
42377,3,1138,9349
42378,3,3903,9349
42379,2,5488,9349
42380,1,1886,9350
42381,3,4165,9350
42382,3,3223,9350
42383,1,5502,9350
42384,2,4544,9350
42385,2,3002,9353
42386,1,63,9353
42387,2,4903,9353
42388,2,135,9353
42389,2,5726,9353
42390,1,2900,9353
42391,2,4871,9353
42392,1,153,9353
42393,2,3819,9353
42394,3,4413,9353
42395,2,2951,9353
42396,3,1501,9355
42397,3,1579,9355
42398,2,2246,9355
42399,2,4108,9355
42400,3,4609,9355
42401,2,1141,9355
42402,3,1667,9355
42403,1,5740,9355
42404,3,3116,9355
42405,1,4273,9356
42406,2,5827,9356
42407,1,4315,9358
42408,3,1836,9358
42409,1,2994,9358
42410,3,2987,9358
42411,2,4724,9358
42412,1,3305,9358
42413,1,2910,9358
42414,1,3607,9358
42415,2,2490,9358
42416,2,5390,9361
42417,3,124,9361
42418,1,5709,9361
42419,2,5864,9361
42420,1,4546,9361
42421,3,2738,9361
42422,2,938,9361
42423,2,321,9361
42424,1,5518,9361
42425,3,5273,9361
42426,2,1169,9361
42427,2,5774,9361
42428,3,4544,9365
42429,2,570,9365
42430,3,2067,9365
42431,1,3390,9365
42432,3,3575,9365
42433,1,1099,9365
42434,3,1355,9365
42435,2,1829,9365
42436,1,258,9365
42437,3,5636,9365
42438,1,5508,9365
42439,3,1734,9365
42440,2,337,9365
42441,1,2454,9365
42442,3,3853,9365
42443,3,4877,9365
42444,3,3660,9365
42445,1,5339,9368
42446,1,5299,9368
42447,2,5521,9368
42448,3,5361,9368
42449,3,3636,9368
42450,1,5483,9368
42451,3,4885,9368
42452,1,2948,9368
42453,1,902,9368
42454,1,2592,9368
42455,1,95,9368
42456,3,2326,9368
42457,2,1547,9368
42458,1,3619,9370
42459,3,780,9370
42460,1,267,9370
42461,2,1993,9370
42462,2,2912,9370
42463,1,2926,9370
42464,2,4091,9370
42465,1,3073,9370
42466,3,4741,9370
42467,2,1193,9373
42468,3,5259,9373
42469,2,1096,9373
42470,2,5699,9373
42471,2,776,9373
42472,2,3151,9373
42473,3,5971,9373
42474,3,640,9373
42475,3,3489,9373
42476,1,2253,9373
42477,1,5172,9373
42478,1,5112,9373
42479,2,1931,9373
42480,1,5805,9373
42481,1,3206,9373
42482,2,2757,9373
42483,3,434,9373
42484,1,5824,9374
42485,1,5311,9374
42486,3,95,9374
42487,3,4826,9374
42488,3,2222,9374
42489,1,23,9374
42490,3,4892,9374
42491,2,4172,9374
42492,2,4235,9374
42493,2,1261,9374
42494,3,3641,9374
42495,1,1981,9376
42496,3,5954,9376
42497,3,1820,9376
42498,2,5943,9376
42499,3,3345,9376
42500,3,1935,9376
42501,2,2002,9376
42502,2,2698,9376
42503,2,5783,9376
42504,3,2992,9376
42505,3,4057,9376
42506,3,3198,9376
42507,2,3830,9376
42508,3,1701,9376
42509,1,2169,9376
42510,1,2209,9380
42511,3,1714,9380
42512,2,5930,9380
42513,3,4718,9380
42514,3,2910,9380
42515,1,2728,9380
42516,1,3377,9380
42517,3,5645,9380
42518,1,2343,9380
42519,3,1912,9380
42520,3,2628,9380
42521,1,4738,9380
42522,1,1220,9380
42523,1,1764,9380
42524,2,1043,9383
42525,3,2338,9383
42526,3,4243,9383
42527,3,5582,9383
42528,3,5861,9383
42529,1,4171,9383
42530,2,1942,9383
42531,3,5473,9383
42532,3,4835,9383
42533,2,4576,9384
42534,2,4260,9384
42535,3,3840,9384
42536,3,2658,9384
42537,3,429,9384
42538,3,4445,9384
42539,3,5462,9384
42540,2,2779,9385
42541,1,2453,9385
42542,2,237,9385
42543,3,953,9385
42544,2,2839,9386
42545,1,2216,9386
42546,1,3126,9386
42547,1,3321,9386
42548,3,3842,9386
42549,1,3338,9386
42550,3,640,9387
42551,2,1408,9387
42552,2,1850,9387
42553,2,4149,9387
42554,3,279,9387
42555,1,2294,9387
42556,3,1683,9392
42557,1,4751,9392
42558,3,3258,9392
42559,1,205,9392
42560,2,4503,9392
42561,2,3182,9392
42562,2,4975,9392
42563,1,4583,9392
42564,1,5526,9392
42565,3,5515,9392
42566,1,2647,9392
42567,2,652,9392
42568,1,1645,9392
42569,3,3624,9392
42570,1,1065,9392
42571,3,474,9392
42572,3,676,9392
42573,3,1249,9392
42574,3,1529,9392
42575,2,1772,9392
42576,1,4177,9392
42577,3,4584,9394
42578,1,5295,9394
42579,1,677,9394
42580,2,5397,9394
42581,1,2145,9394
42582,2,620,9394
42583,3,2992,9394
42584,1,4091,9394
42585,2,3855,9394
42586,3,3304,9394
42587,2,2239,9394
42588,1,4009,9394
42589,2,3347,9394
42590,1,4346,9395
42591,1,2200,9395
42592,3,1114,9395
42593,2,2085,9396
42594,1,4083,9396
42595,2,5080,9396
42596,2,4564,9396
42597,1,1436,9396
42598,2,1196,9397
42599,3,5517,9397
42600,2,2764,9397
42601,3,2218,9397
42602,3,3517,9397
42603,1,2802,9400
42604,2,2264,9400
42605,1,1829,9400
42606,1,3081,9400
42607,3,3660,9400
42608,2,1879,9400
42609,1,5013,9400
42610,1,941,9400
42611,3,2517,9400
42612,3,2517,9400
42613,1,4750,9400
42614,1,5383,9401
42615,2,2264,9401
42616,2,4090,9401
42617,2,4232,9401
42618,2,5041,9402
42619,2,4177,9402
42620,1,4774,9402
42621,2,532,9405
42622,2,2411,9405
42623,2,1251,9405
42624,2,5961,9405
42625,3,4125,9405
42626,1,1913,9405
42627,2,969,9405
42628,1,2407,9405
42629,1,4181,9405
42630,1,938,9405
42631,1,3535,9405
42632,1,3479,9405
42633,3,5799,9405
42634,1,4,9405
42635,1,4978,9405
42636,3,1810,9405
42637,2,2221,9408
42638,3,171,9408
42639,2,3256,9408
42640,3,5446,9408
42641,3,3448,9408
42642,1,1031,9408
42643,2,5562,9408
42644,2,264,9408
42645,3,3034,9408
42646,3,534,9408
42647,2,959,9410
42648,2,4286,9410
42649,3,1200,9410
42650,1,1956,9410
42651,2,557,9410
42652,1,392,9410
42653,2,483,9410
42654,2,872,9411
42655,2,2101,9411
42656,2,4062,9411
42657,1,3786,9411
42658,3,1906,9411
42659,1,2544,9411
42660,2,903,9412
42661,2,4528,9412
42662,1,4489,9412
42663,1,4808,9415
42664,1,793,9415
42665,2,2262,9415
42666,3,1950,9415
42667,3,3273,9415
42668,3,97,9415
42669,3,3007,9415
42670,3,2453,9415
42671,1,5028,9415
42672,1,2292,9415
42673,1,5035,9422
42674,3,297,9422
42675,2,3594,9422
42676,3,4206,9422
42677,3,4411,9422
42678,3,847,9422
42679,3,2762,9422
42680,1,5813,9422
42681,2,2022,9422
42682,2,2135,9422
42683,1,5088,9422
42684,3,3445,9422
42685,2,3745,9422
42686,2,5794,9422
42687,1,741,9422
42688,1,762,9422
42689,2,246,9422
42690,1,2688,9422
42691,2,568,9422
42692,2,135,9422
42693,1,5144,9422
42694,3,4918,9422
42695,2,1238,9422
42696,1,287,9422
42697,1,5304,9422
42698,1,836,9423
42699,1,733,9423
42700,1,3973,9423
42701,3,2836,9423
42702,2,5263,9425
42703,1,4568,9425
42704,2,3185,9425
42705,2,101,9425
42706,2,5909,9425
42707,1,1670,9425
42708,3,4064,9425
42709,1,1637,9425
42710,1,1073,9425
42711,2,5543,9425
42712,3,5374,9425
42713,2,2830,9426
42714,3,5076,9426
42715,3,3325,9426
42716,3,2081,9426
42717,1,1340,9426
42718,2,4080,9426
42719,2,5746,9426
42720,2,2638,9426
42721,2,2752,9426
42722,1,5118,9426
42723,1,1900,9433
42724,2,2531,9433
42725,1,2026,9433
42726,3,5017,9433
42727,3,4445,9433
42728,2,920,9433
42729,2,3717,9433
42730,2,4298,9433
42731,3,1080,9433
42732,1,2321,9433
42733,3,77,9433
42734,3,4622,9433
42735,3,4381,9433
42736,2,2796,9433
42737,1,5752,9433
42738,1,252,9433
42739,1,5966,9433
42740,1,468,9433
42741,2,13,9433
42742,1,219,9433
42743,2,1343,9433
42744,3,2605,9433
42745,2,752,9433
42746,3,5467,9433
42747,3,149,9433
42748,3,3168,9433
42749,1,4999,9433
42750,1,5490,9433
42751,1,3565,9433
42752,3,3468,9433
42753,2,5163,9433
42754,3,681,9435
42755,3,2332,9435
42756,2,2246,9435
42757,3,5307,9435
42758,3,3954,9435
42759,1,1086,9435
42760,1,1315,9435
42761,3,3249,9435
42762,1,1709,9435
42763,3,5524,9435
42764,2,1266,9435
42765,2,2241,9435
42766,2,4585,9435
42767,1,3334,9435
42768,3,690,9436
42769,1,4895,9436
42770,3,1128,9436
42771,1,652,9436
42772,1,4817,9436
42773,2,4194,9436
42774,2,2329,9437
42775,1,2090,9437
42776,2,207,9437
42777,3,5007,9437
42778,1,3971,9437
42779,1,5783,9437
42780,2,145,9441
42781,2,1209,9441
42782,2,5279,9441
42783,1,4002,9441
42784,3,5914,9441
42785,3,5946,9441
42786,2,3618,9441
42787,3,5213,9441
42788,3,5465,9441
42789,2,1450,9441
42790,1,5003,9441
42791,3,3928,9441
42792,3,1121,9441
42793,2,4705,9442
42794,3,3136,9442
42795,1,488,9442
42796,3,1919,9445
42797,1,5181,9445
42798,1,2791,9445
42799,1,520,9445
42800,2,5594,9445
42801,1,261,9445
42802,2,3113,9445
42803,3,1697,9445
42804,3,5250,9445
42805,3,2498,9445
42806,3,5958,9445
42807,3,2749,9448
42808,2,1996,9448
42809,2,5943,9448
42810,3,3014,9448
42811,3,3360,9448
42812,2,4681,9448
42813,3,4899,9448
42814,1,5923,9448
42815,2,4728,9449
42816,1,105,9449
